Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message
12.418255,1110,,,,0,0.0078125,-0.990234375,0.006710888,-0.038653961,15.39600086,0.166702622,1672,0,2.566553707,1.174889455,45.77692849,0.032900083,0.015060648,0.125,,
12.45065,1110,,,,-0.0078125,0.03515625,-1.015625,0.00698101,-0.039075379,15.39520073,0.169957825,1671,0,2.616534832,1.221397169,46.67995068,0.031992361,0.014934018,0.125,,
12.487275,1110,,,,-0.009765625,0,-0.986328125,0.007056749,-0.035582836,15.39560127,0.173864075,1670,0,2.676741975,1.234215118,46.10885655,0.028830335,0.013293338,0.125,,
12.520685,1110,,,,-0.015625,0.00390625,-0.98828125,0.006783411,-0.032443871,15.39599991,0.1601922,1670,0,2.466319097,1.186030785,48.08910519,0.027354999,0.013154774,0.125,,
12.55097,1110,,,,-0.017578125,0.052734375,-1.02734375,0.006624558,-0.029805982,15.39563656,0.165518903,1668,0,2.548268878,1.157428712,45.42019573,0.025751895,0.011696561,0.125,,
12.5836,1110,,,,0.03125,-0.00390625,-0.99609375,0.006496533,-0.027750687,15.39360046,0.172887513,1667,0,2.661361293,1.134237741,42.61870582,0.024466376,0.010427253,0.125,,
12.61349,1110,,,,-0.009765625,0.05859375,-1,0.006433582,-0.02931352,15.39636326,0.174396747,1668,0,2.685075666,1.123507313,41.84266862,0.026091081,0.010917204,0.126953125,,
12.6424,1110,,,,-0.03125,0.060546875,-0.990234375,0.006818226,-0.031259006,15.39600086,0.168981263,1667,0,2.601635664,1.190455558,45.75796582,0.02625802,0.012015136,0.126953125,,
12.6772,1110,,,,0.009765625,0.005859375,-1.009765625,0.006802221,-0.034317558,15.3973341,0.176468247,1667,0,2.717140552,1.187697727,43.71130988,0.028894185,0.012630027,0.12890625,,
12.706275,1110,,,,-0.017578125,0.05078125,-0.984375,0.006936603,-0.036697007,15.39709091,0.167294466,1666,0,2.575848102,1.210492401,46.99393572,0.030315768,0.014246573,0.12890625,,
12.73834,1110,,,,-0.009765625,0.005859375,-0.98828125,0.006925114,-0.035434233,15.39680004,0.158239075,1665,0,2.436375397,1.207707486,49.56984408,0.029340079,0.014543831,0.126953125,,
12.77045,1110,,,,-0.017578125,0.017578125,-0.99609375,0.006939631,-0.033706995,15.39600086,0.173864075,1663,0,2.676811449,1.208336272,45.14088104,0.027895376,0.012592218,0.126953125,,
12.800275,1110,,,,0,0.03515625,-1.01171875,0.00685216,-0.032030367,15.39418125,0.169070044,1662,0,2.602694897,1.192860433,45.83174288,0.026851731,0.012306616,0.126953125,,
12.83569,1110,,,,0,0.02734375,-1.001953125,0.006608195,-0.031217359,15.39644718,0.172127971,1662,0,2.650159207,1.150177643,43.4003225,0.027141337,0.011779428,0.125,,
12.86705,1110,,,,-0.025390625,0.044921875,-0.994140625,0.006527649,-0.031163517,15.39566708,0.165075013,1662,0,2.541439936,1.135996217,44.69892053,0.027432765,0.01226215,0.125,,
12.897965,1110,,,,-0.0078125,0.00390625,-0.9921875,0.006443569,-0.028167771,15.39640045,0.159215638,1661,0,2.451347714,1.121059807,45.73238634,0.02512602,0.011490728,0.125,,
12.92924,1110,,,,0,0.03515625,-1,0.006371174,-0.028623271,15.39640045,0.169957825,1661,0,2.616738734,1.108273743,42.35324408,0.025826896,0.010938528,0.125,,
12.96222,1110,,,,-0.009765625,0.044921875,-1.001953125,0.006387628,-0.030128332,15.39563656,0.161079981,1661,0,2.479928851,1.110803212,44.79173712,0.027123015,0.012148869,0.125,,
13.003375,1110,,,,-0.03515625,0.033203125,-0.990234375,0.006677024,-0.031129059,15.39520073,0.162145325,1660,0,2.496259827,1.160619458,46.49433709,0.026821073,0.01247028,0.125,,
13.04347,1110,,,,-0.005859375,0.033203125,-1.005859375,0.006930555,-0.035949497,15.39599895,0.165772551,1659,0,2.552234019,1.20414496,47.1800372,0.029854792,0.014085502,0.125,,
13.077465,1110,,,,-0.015625,0.025390625,-0.9921875,0.006878957,-0.038739407,15.39538479,0.177469843,1659,0,2.732216524,1.195177502,43.74387942,0.0324131,0.014178747,0.125,,
13.112235,1110,,,,-0.017578125,0.04296875,-1.013671875,0.007143163,-0.039117698,15.39599991,0.170845606,1658,0,2.630338941,1.240140116,47.14754043,0.031542967,0.014871733,0.126953125,,
13.146895,1110,,,,0,0.009765625,-1.01953125,0.007015836,-0.036356001,15.39466667,0.171042898,1658,0,2.633148398,1.218165057,46.26268152,0.029844889,0.013807046,0.126953125,,
13.193625,1110,,,,0,0.04296875,-0.990234375,0.006700249,-0.034103269,15.39600086,0.166051575,1658,0,2.556530193,1.163539028,45.51243053,0.029309948,0.01333967,0.126953125,24.125,
13.233545,1110,,,,-0.013671875,0.01171875,-0.9921875,0.00657983,-0.031654014,15.39626598,0.169957825,1658,0,2.616715881,1.142160775,43.64863545,0.027714149,0.012096848,0.12890625,,
13.26465,1110,,,,-0.0078125,-0.001953125,-0.984375,0.006487871,-0.028454208,15.39846134,0.164699414,1657,0,2.536117558,1.125880816,44.39387331,0.025272842,0.011219594,0.12890625,,
13.296585,1110,,,,-0.0078125,0.02734375,-1.001953125,0.006550252,-0.026967453,15.39680195,0.17191095,1658,0,2.646878851,1.137251682,42.96576256,0.023712828,0.010188397,0.126953125,,
13.328305,1110,,,,0.009765625,-0.013671875,-0.98828125,0.006619203,-0.028612503,15.39400005,0.162145325,1658,0,2.496065143,1.148935405,46.02986457,0.024903491,0.011463043,0.12890625,,
13.361465,1110,,,,-0.0078125,0.03515625,-1.0078125,0.006867231,-0.031262586,15.39599991,0.174396747,1657,0,2.685012299,1.191825251,44.3880742,0.026230847,0.011643368,0.12890625,,
13.395015,1110,,,,-0.009765625,0.015625,-0.9921875,0.007358536,-0.034825473,15.39490986,0.17617231,1658,0,2.712156826,1.277436573,47.1003948,0.027261998,0.012840509,0.12890625,,
13.42567,1110,,,,-0.025390625,0.03515625,-1.0234375,0.007066972,-0.036980564,15.39519978,0.161168763,1659,0,2.481225297,1.227629949,49.47676256,0.030123543,0.014904154,0.12890625,,
13.45578,1110,,,,-0.009765625,0.044921875,-1.009765625,0.006993162,-0.039175147,15.39563656,0.172621184,1658,0,2.657613013,1.21393405,45.67760786,0.032271232,0.014740727,0.12890625,,
13.485675,1110,,,,-0.009765625,0.037109375,-0.99609375,0.006852694,-0.03973187,15.39560127,0.190465638,1655,0,2.932333012,1.187816201,40.50754796,0.03344951,0.013549576,0.12890625,,
13.51748,1110,,,,-0.03125,0.05078125,-1.013671875,0.006701294,-0.038240457,15.39644527,0.166702622,1660,0,2.566627792,1.165019426,45.39105473,0.032823879,0.014899105,0.12890625,,
13.551135,1110,,,,-0.017578125,0.0390625,-0.9921875,0.006621375,-0.036175093,15.39563656,0.169070044,1660,0,2.602940945,1.151102095,44.22313524,0.031426486,0.013897777,0.12890625,,
13.584615,1110,,,,0.0078125,0.01953125,-1.005859375,0.006623089,-0.032292037,15.3956356,0.169957825,1660,0,2.616608743,1.151548046,44.0091798,0.028042284,0.012341179,0.12890625,,
13.61475,1110,,,,-0.0078125,0.013671875,-1,0.006737083,-0.03024821,15.39480019,0.170934388,1662,0,2.631500741,1.172383486,44.55189646,0.025800611,0.011494662,0.12890625,,
13.646475,1110,,,,0.01953125,-0.00390625,-0.982421875,0.006917864,-0.028546816,15.39454556,0.199698591,1662,0,3.074269053,1.203777061,39.15652926,0.023714371,0.009285725,0.12890625,,
13.67976,1110,,,,-0.03125,0.017578125,-1.01171875,0.007787593,-0.02735907,15.39600086,0.174298101,1668,0,2.683493716,1.360562587,50.70116538,0.020108645,0.010195317,0.12890625,,
13.72068,1110,,,,-0.025390625,0.060546875,-0.99609375,0.007215081,-0.030078071,15.39633274,0.178909653,1670,0,2.754552547,1.261761956,45.8064217,0.02383815,0.010919404,0.12890625,,
13.760795,1110,,,,-0.015625,0.01171875,-1.001953125,0.006602441,-0.032604319,15.39446068,0.169957825,1668,0,2.616409055,1.153567844,44.08973598,0.028263893,0.012461476,0.12890625,,
13.79661,1110,,,,0,0.04296875,-1.015625,0.00658537,-0.03586012,15.39569092,0.173713842,1667,0,2.674444613,1.149319379,42.97413277,0.031201179,0.013408436,0.12890625,,
13.83752,1110,,,,-0.03125,0.0625,-1.001953125,0.006549759,-0.038152157,15.39733219,0.175654435,1664,0,2.704609682,1.141542035,42.20727461,0.033421596,0.014106345,0.12890625,,
13.892045,1110,,,,-0.005859375,0.0234375,-1.005859375,0.006484072,-0.040318205,15.39771366,0.167167642,1664,0,2.573999488,1.129813074,43.89329053,0.03568573,0.015663641,0.12890625,,
13.92203,1110,,,,-0.00390625,0,-0.986328125,0.006601637,-0.035512303,15.39644337,0.167245158,1663,0,2.574980605,1.149327768,44.63442428,0.030898325,0.01379129,0.126953125,,
13.952505,1110,,,,-0.01953125,0.05078125,-1.005859375,0.006765886,-0.031552604,15.39760113,0.182653138,1662,0,2.812420157,1.177590776,41.87108291,0.026794201,0.011219022,0.126953125,,
13.98429,1110,,,,-0.009765625,0.0625,-1.021484375,0.007031328,-0.029819631,15.39440155,0.1680047,1662,0,2.586331815,1.223954556,47.32395699,0.024363348,0.0115297,0.126953125,,
14.016815,1110,,,,0,0.03125,-1.01171875,0.007018523,-0.027703656,15.39600086,0.176468247,1662,0,2.716905278,1.221850298,44.97213456,0.022673527,0.010196769,0.126953125,,
14.048125,1110,,,,-0.009765625,0.03125,-1.0078125,0.006701692,-0.029291983,15.39839935,0.169957825,1662,0,2.617078463,1.166543414,44.57426212,0.025110067,0.011192627,0.126953125,,
14.078705,1110,,,,-0.025390625,0.02734375,-1.001953125,0.006552406,-0.032582055,15.39750004,0.171178528,1662,0,2.635721394,1.140270165,43.26216599,0.028573978,0.012361722,0.126953125,24.125,
14.10771,1110,,,,-0.01953125,0.044921875,-1.013671875,0.006540777,-0.03315781,15.39422226,0.174298101,1661,0,2.683183709,1.137661629,42.39969204,0.029145582,0.012357637,0.126953125,,
14.138255,1110,,,,0,0.001953125,-0.984375,0.006638262,-0.037863566,15.3937788,0.16778768,1662,0,2.582886424,1.155239277,44.72667732,0.032775518,0.0146594,0.125,,
14.17107,1110,,,,-0.01953125,0.046875,-0.998046875,0.006512543,-0.039756637,15.39527225,0.167294466,1662,0,2.575543851,1.133539051,44.01163858,0.035073019,0.01543621,0.125,,
14.20538,1110,,,,-0.017578125,0.056640625,-1.015625,0.00656181,-0.040313359,15.39480019,0.1680047,1662,0,2.586398788,1.142121031,44.15873672,0.035296924,0.015586676,0.125,,
14.236105,1110,,,,-0.01953125,0.033203125,-1.01171875,0.006783261,-0.038662575,15.39500046,0.161005997,1662,0,2.4786874,1.180762125,47.63658881,0.032743746,0.015598004,0.125,,
14.26612,1110,,,,-0.0078125,0.0390625,-0.98828125,0.006735159,-0.035266247,15.39719963,0.167028138,1660,0,2.571765578,1.170859078,45.52744185,0.030119976,0.013712855,0.126953125,,
14.297365,1110,,,,0,0.03125,-1.01171875,0.006657186,-0.032429872,15.39688969,0.163447403,1660,0,2.51658164,1.157143434,45.98076277,0.028025801,0.012886477,0.126953125,,
14.33134,1110,,,,-0.009765625,-0.005859375,-0.98828125,0.006677281,-0.03004792,15.39527512,0.169070044,1659,0,2.602879836,1.160084485,44.56926783,0.025901492,0.011544106,0.125,,
14.364965,1110,,,,-0.0078125,0.03515625,-1,0.006639832,-0.027608895,15.39560127,0.17191095,1659,0,2.646672441,1.153882888,43.5974951,0.023926947,0.01043155,0.125,,
14.39626,1110,,,,-0.0078125,0.02734375,-1.015625,0.006588995,-0.028129005,15.39666653,0.172399231,1659,0,2.654373474,1.145020556,43.13713074,0.024566376,0.01059723,0.125,,
14.425375,1110,,,,0.009765625,0.001953125,-0.98828125,0.006498172,-0.030866312,15.39480019,0.174840638,1658,0,2.69163668,1.128536524,41.92752062,0.027350742,0.011467488,0.125,,
14.455445,1110,,,,-0.01953125,0.037109375,-0.998046875,0.006398014,-0.03350455,15.39520073,0.163121888,1658,0,2.511294202,1.11068276,44.22750465,0.030165725,0.013341547,0.126953125,,
14.49071,1110,,,,-0.0078125,0.01953125,-0.98828125,0.006331591,-0.035026114,15.39644527,0.182978653,1656,0,2.817220824,1.098328755,38.98625005,0.031890373,0.012432861,0.126953125,,
14.520715,1110,,,,-0.017578125,0.037109375,-0.994140625,0.00663247,-0.037361062,15.39699936,0.174840638,1658,0,2.692021184,1.151658246,42.7804303,0.032441102,0.013878443,0.12890625,,
14.54987,1110,,,,-0.009765625,0.037109375,-1.015625,0.006787833,-0.039457977,15.39599991,0.162362346,1659,0,2.499730658,1.178998743,47.16503116,0.033467362,0.015784892,0.12890625,,
14.579325,1110,,,,-0.009765625,0.03515625,-1.009765625,0.006873375,-0.03808324,15.39600086,0.167028138,1658,0,2.57156535,1.193744797,46.42093958,0.031902329,0.014809361,0.12890625,,
14.611375,1110,,,,-0.009765625,0.041015625,-1.001953125,0.006887758,-0.036665052,15.39400005,0.169957825,1658,0,2.616330768,1.196133592,45.71798055,0.030652974,0.014013921,0.12890625,,
14.64318,1110,,,,-0.01953125,0.03125,-0.990234375,0.006907481,-0.034452162,15.39520073,0.16409845,1659,0,2.526328578,1.200281209,47.51089068,0.028703409,0.013637245,0.12890625,,
14.674185,1110,,,,0,0.029296875,-0.994140625,0.006663369,-0.032006327,15.39636326,0.172621184,1659,0,2.657738457,1.157845366,43.56506046,0.027643006,0.012042692,0.130859375,,
14.704155,1110,,,,-0.025390625,0.01953125,-0.984375,0.006609614,-0.030293437,15.39560127,0.173864075,1658,0,2.676741975,1.147917394,42.8848729,0.02638991,0.01131728,0.12890625,,
14.734605,1110,,,,0,-0.005859375,-1.0078125,0.00676301,-0.027297691,15.39600086,0.169957825,1658,0,2.616670821,1.174539054,44.88677155,0.023241195,0.010432222,0.12890625,,
14.768065,1110,,,,-0.009765625,0.0546875,-0.99609375,0.006812444,-0.027944517,15.39640045,0.1680047,1659,0,2.58666764,1.183770915,45.76432227,0.023606355,0.010803288,0.12890625,,
14.800665,1110,,,,0.0078125,0.00390625,-1.005859375,0.006493512,-0.030626528,15.39600086,0.174840638,1658,0,2.691846607,1.127388934,41.88161879,0.027165894,0.011377516,0.12890625,,
14.832125,1110,,,,-0.025390625,0.0546875,-1.005859375,0.006779688,-0.032830453,15.3956356,0.169070044,1659,0,2.602940784,1.177861686,45.25119025,0.027872927,0.012612831,0.12890625,,
14.86847,1110,,,,-0.009765625,0,-0.98046875,0.006929122,-0.033999893,15.39720154,0.165075013,1659,0,2.541693237,1.204122075,47.3747995,0.028236251,0.013376867,0.12890625,,
14.905845,1110,,,,-0.0078125,0.0234375,-0.95703125,0.0070762,-0.037684812,15.39753723,0.169957825,1659,0,2.616931939,1.229265876,46.97355164,0.030656356,0.014400379,0.12890625,,
14.940405,1110,,,,-0.0390625,0.060546875,-1.009765625,0.006791083,-0.03938836,15.39760017,0.172887513,1658,0,2.662052793,1.179424859,44.30508898,0.033396244,0.014796236,0.130859375,,
14.97899,1110,,,,-0.017578125,0.052734375,-1.013671875,0.00672234,-0.037399451,15.39480019,0.182653138,1658,0,2.811908556,1.167489147,41.5194564,0.032034089,0.01330038,0.130859375,24.125,
15.01662,1110,,,,-0.0234375,0.041015625,-1,0.007097494,-0.034733215,15.39709091,0.166406685,1659,0,2.562178852,1.23335614,48.13700413,0.028161546,0.013556124,0.130859375,,
15.051025,1110,,,,-0.017578125,0.017578125,-0.990234375,0.006676629,-0.031633016,15.39538479,0.166953021,1659,0,2.570305997,1.159873131,45.12587734,0.027272824,0.012307101,0.12890625,,
15.093615,1110,,,,-0.0078125,0.037109375,-0.99609375,0.006433863,-0.029590266,15.39563656,0.175284528,1659,0,2.698616891,1.117750955,41.41940114,0.02647304,0.010964975,0.12890625,,
15.130515,1110,,,,-0.0078125,0.044921875,-1.01953125,0.006367337,-0.028418134,15.39657021,0.169957825,1659,0,2.616767585,1.105997437,42.2657879,0.025694575,0.010860015,0.12890625,,
15.166815,1110,,,,0,0.037109375,-1.00390625,0.006372794,-0.029965353,15.39692211,0.172962629,1657,0,2.663092132,1.105803309,41.523284,0.027098267,0.01125209,0.126953125,,
15.196035,1110,,,,-0.017578125,0.05078125,-1.0078125,0.006704742,-0.032885022,15.3949995,0.1601922,1655,0,2.46615884,1.161949209,47.11574901,0.0283016,0.013334511,0.126953125,,
15.224515,1110,,,,-0.01953125,0.029296875,-1.005859375,0.007095251,-0.034661068,15.39822388,0.159107127,1656,0,2.449967167,1.230536044,50.22663407,0.028167454,0.014147564,0.125,,
15.252795,1110,,,,0.009765625,-0.001953125,-0.984375,0.006882386,-0.037428526,15.39600086,0.166702622,1657,0,2.566553707,1.193903882,46.51778292,0.031349698,0.014583184,0.125,,
15.28687,1110,,,,-0.037109375,0.05859375,-1.017578125,0.006755078,-0.039293599,15.39480305,0.167028138,1656,0,2.571365281,1.171200074,45.54779061,0.03354986,0.01528122,0.126953125,,
15.31665,1110,,,,-0.0078125,0.060546875,-1.01171875,0.007076239,-0.040418888,15.39636326,0.172621184,1655,0,2.657738457,1.226662708,46.15438004,0.032950287,0.015208001,0.126953125,,
15.34887,1110,,,,-0.009765625,0.037109375,-0.978515625,0.007206706,-0.038063857,15.3988018,0.17191095,1654,0,2.647222648,1.248336544,47.15646207,0.030491663,0.014378789,0.126953125,,
15.38371,1110,,,,0,0.00390625,-1.013671875,0.006934625,-0.034813978,15.39760017,0.172887513,1656,0,2.662052793,1.202693448,45.17917342,0.028946676,0.013077869,0.126953125,,
15.42589,1110,,,,0,0.015625,-0.974609375,0.006836245,-0.032388952,15.39818096,0.166406685,1657,0,2.562360243,1.186072573,46.28828347,0.027307732,0.012640281,0.126953125,,
15.45892,1110,,,,0,0.025390625,-1.0234375,0.006526057,-0.029064422,15.39653206,0.169306778,1658,0,2.606737242,1.133157425,43.47033553,0.025649059,0.011149732,0.126953125,,
15.49213,1110,,,,-0.017578125,0.025390625,-1.01171875,0.006311202,-0.026032063,15.39560223,0.1758172,1657,0,2.706811677,1.09525334,40.46285706,0.023768075,0.009617242,0.125,,
15.52697,1110,,,,-0.025390625,0.0390625,-0.990234375,0.006545755,-0.026764309,15.39709091,0.174396747,1657,0,2.685202566,1.13559352,42.29079529,0.023568564,0.009967333,0.126953125,,
15.56077,1110,,,,-0.025390625,0.03125,-1.001953125,0.006740277,-0.029637997,15.39699936,0.164261215,1656,0,2.529129829,1.168991566,46.22109757,0.025353473,0.011718654,0.126953125,,
15.59826,1110,,,,-0.017578125,0.03515625,-1.0078125,0.006777858,-0.031574867,15.39490986,0.169070044,1658,0,2.602818082,1.176484734,45.2004211,0.026838314,0.012131031,0.126953125,,
15.63711,1110,,,,-0.015625,0.0390625,-1.00390625,0.007065258,-0.033136274,15.3973341,0.173213028,1658,0,2.667018869,1.226878091,46.00185269,0.027008611,0.012424462,0.126953125,,
15.67281,1110,,,,-0.0078125,0.0234375,-0.994140625,0.007094722,-0.036782427,15.39753819,0.166953021,1659,0,2.570665513,1.232775398,47.95549604,0.029837087,0.014308523,0.126953125,,
15.705565,1110,,,,-0.017578125,0.041015625,-1.01171875,0.006870233,-0.039872934,15.39733219,0.174840638,1659,0,2.692079377,1.193795776,44.34474653,0.03340013,0.014811203,0.126953125,,
15.735695,1110,,,,-0.009765625,0.0390625,-1.03125,0.00683374,-0.038225382,15.39599991,0.170845606,1661,0,2.630338941,1.188811782,45.19614424,0.032154276,0.014532493,0.126953125,,
15.766795,1110,,,,-0.0078125,0.017578125,-1.00390625,0.006563332,-0.036469069,15.39866829,0.191659221,1661,0,2.951296762,1.141279315,38.67043566,0.031954551,0.012356964,0.126953125,,
15.80223,1110,,,,-0.01953125,0.0546875,-1.021484375,0.007013307,-0.034139881,15.39854431,0.172621184,1662,0,2.658114953,1.220729864,45.92464531,0.027966778,0.012843644,0.125,,
15.833895,1110,,,,0,0.033203125,-0.982421875,0.006905566,-0.030565526,15.39559937,0.169957825,1663,0,2.616602584,1.20287819,45.97099298,0.025410325,0.011681379,0.125,,
15.86391,1110,,,,-0.025390625,0.03515625,-1.00390625,0.00675867,-0.028628655,15.39688969,0.1601922,1665,0,2.466461633,1.178106281,47.76503577,0.024300571,0.011607176,0.126953125,,
15.89305,1110,,,,-0.01953125,0.078125,-1.02734375,0.00654213,-0.027213698,15.39700222,0.161412903,1662,0,2.485274829,1.138914927,45.82651843,0.023894408,0.010949975,0.125,24.125,
15.924515,1110,,,,0.01171875,-0.021484375,-0.98046875,0.006837975,-0.028513434,15.39822388,0.1601922,1662,0,2.46667536,1.19012964,48.24832886,0.023958259,0.01155946,0.126953125,,
15.957765,1110,,,,-0.017578125,0.015625,-0.9921875,0.007120317,-0.029363054,15.39680195,0.163121888,1662,0,2.511555396,1.239195261,49.33975427,0.02369526,0.011691183,0.125,,
15.99047,1110,,,,0,0.0234375,-0.99609375,0.007207522,-0.031626555,15.39709187,0.165518903,1663,0,2.548509759,1.254838336,49.23812168,0.025203689,0.012409823,0.123046875,,
16.035665,1116,,,,0,0.0234375,-1.00390625,0.006912973,-0.034841975,15.39833355,0.175654435,1663,0,2.704785575,1.204021589,44.51449314,0.028937999,0.012881604,0.123046875,,
16.070085,1116,,,,-0.0234375,0.048828125,-1.015625,0.006330654,-0.038578582,15.39599895,0.167167642,1662,0,2.573712845,1.10193728,42.81508257,0.035009781,0.014989466,0.123046875,,
16.100305,1116,,,,-0.009765625,0.017578125,-0.982421875,0.006459927,-0.037285684,15.39599991,0.191116684,1662,0,2.942432452,1.124502322,38.21675912,0.033157499,0.012671721,0.123046875,,
